Nombre;Altura;Edad;Valor de mercado;Partidos jugados;Goles;Asistencias;Amarillas;Rojas;Nacionalidad_emb_1;Nacionalidad_emb_2;Nacionalidad_emb_3;Nacionalidad_emb_4;Nacionalidad_emb_5;Nacionalidad_emb_6;Nacionalidad_emb_7;Nacionalidad_emb_8;Club _emb_1;Club _emb_2;Club _emb_3;Club _emb_4;Club _emb_5;Club _emb_6;Club _emb_7;Club _emb_8;Posición_emb_1;Posición_emb_2;Posición_emb_3;Posición_emb_4;Posición_emb_5;Posición_emb_6;Posición_emb_7;Posición_emb_8
Dilane Bakwa;1,78;23;35;11;1;3;0;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,02313358;-0,055052746;-0,080458038;-0,044632349;0,054380458;-0,046810113;0,10588143;0,017973691;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Kaoru Mitoma;1,78;28;35;8;1;1;1;0;0,099176884;0,104774587;-0,118423827;0,035096727;0,125299647;-0,097371705;-0,084704988;-0,099274479;-0,116217956;-0,060953617;0,040152196;-0,056839027;0,066945687;-0,053899929;0,034359861;-0,101810478;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Lisandro Martínez;1,75;27;35;0;0;0;0;0;-0,10625907;0,03760311;-0,056812607;-0,060988799;0,046214957;0,065771557;0,09844967;-0,074539743;0,027283248;-0,100400135;-0,033273615;0,036728553;0,067628078;-0,030931495;-0,11711961;0,054781374;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Ronald Araújo;1,92;26;35;14;2;0;2;0;-0,090173647;-0,120615825;-0,033945676;-0,103281252;-0,07445699;-0,071953729;-0,028584667;-0,022134779;0,015848098;-0,026410157;0,000425417;-0,122277759;0,034241427;-0,059823867;0,014465211;-0,020497192;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Manuel Ugarte;1,82;24;35;11;0;0;0;0;-0,090173647;-0,120615825;-0,033945676;-0,103281252;-0,07445699;-0,071953729;-0,028584667;-0,022134779;0,027283248;-0,100400135;-0,033273615;0,036728553;0,067628078;-0,030931495;-0,11711961;0,054781374;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Reece James;1,79;25;35;14;1;2;3;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,088644914;-0,032202657;0,063807413;-0,044403527;-0,11665424;0,047444902;0,061930876;-0,081325889;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Nathan Collins;1,93;24;35;14;1;0;4;0;-0,016238047;-0,076176703;0,037479714;-0,004793616;0,059169363;-0,02912272;-0,051414669;0,028199106;-0,033841476;0,008046925;0,010261002;0,070680536;-0,107258677;0,006350275;0,08785677;0,026545836;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Malik Tillman;1,87;23;35;10;2;1;1;0;-0,010227161;-0,109749995;-0,063007258;0,117230244;-0,021892484;0,036331289;0,114234693;0,110479884;0,014909924;-0,107359141;-0,102674298;-0,00124013;0,016684568;-0,071914546;-0,057594374;-0,093278877;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Bafodé Diakité;1,85;24;35;9;0;0;1;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,059457745;-0,090179548;0,050502762;0,055724271;0,126208872;-0,055905778;-0,015982896;-0,092736579;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Andrea Cambiaso;1,82;25;35;13;1;1;2;1;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;0,099411055;-0,062767781;0,106107742;0,068139531;-0,081188984;0,048641305;0,070241161;-0,094398037;0,104045562;-0,036163095;-0,049590293;0,111667097;0,026461693;0,077636704;-0,11765565;0,119440757
Lucas Paquetá;1,8;28;35;16;4;1;5;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;0,014332116;-0,117099576;0,106560141;-0,077849038;-0,03732131;0,043442097;-0,009435137;0,017049797;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Yann Bisseck;1,96;24;35;6;0;1;2;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;-0,069649406;0,020569252;-0,011019945;0,086448185;0,050153639;0,05676036;0,019266184;-0,034814984;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Charles De Ketelaere;1,92;24;35;12;2;0;2;0;0,073881842;0,004439071;0,103805721;-0,085004844;-0,101900026;0,11536216;-0,00055224;-0,025996909;-0,028887864;-0,122786947;0,073539637;-0,046462215;-0,014804218;0,123038486;-0,026876908;-0,061669301;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Jean-Philippe Mateta;1,92;28;35;19;8;1;4;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,0492731;-0,079972073;0,107039653;-0,025023852;0,111330867;-0,067949563;-0,099752568;0,083477311;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Nikola Milenkovi?;1,95;28;35;15;0;0;1;0;-0,009138974;-0,04100702;-0,006064715;0,095807195;-0,008070982;-0,02088036;0,035404671;-0,105325103;-0,02313358;-0,055052746;-0,080458038;-0,044632349;0,054380458;-0,046810113;0,10588143;0,017973691;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Ezri Konsa;1,83;28;35;15;0;1;0;1;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Francisco Trincão;1,84;25;35;17;5;5;0;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,018117685;-0,035151962;0,113266036;0,066496491;-0,026649352;-0,118975922;-0,092169307;-0,014448095;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Felix Nmecha;1,9;25;35;16;4;1;0;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;0,05805143;-0,051959045;0,034812916;0,087660529;0,075818077;-0,094192736;0,1171472;0,056525052;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Harvey Barnes;1,74;27;35;17;4;2;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,064583987;0,123419069;-0,105472773;-0,063603304;-0,088028975;-0,06087156;-0,046972848;-0,10734611;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Davide Frattesi;1,84;26;35;11;0;0;0;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;-0,069649406;0,020569252;-0,011019945;0,086448185;0,050153639;0,05676036;0,019266184;-0,034814984;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Dušan Vlahovi?;1,9;25;35;15;6;1;0;0;-0,009138974;-0,04100702;-0,006064715;0,095807195;-0,008070982;-0,02088036;0,035404671;-0,105325103;0,099411055;-0,062767781;0,106107742;0,068139531;-0,081188984;0,048641305;0,070241161;-0,094398037;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Robin Le Normand;1,87;29;35;14;2;0;4;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,05408144;-0,015183867;0,01830525;-0,031488448;-0,086804241;-0,098341905;-0,112865217;-0,076127492;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Antonee Robinson;1,83;28;35;4;0;0;0;0;-0,010227161;-0,109749995;-0,063007258;0,117230244;-0,021892484;0,036331289;0,114234693;0,110479884;0,020387594;-0,029309405;0,119028166;0,120226219;-0,121295892;0,030402875;0,07841783;0,046755958;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Christopher Nkunku;1,78;28;35;8;1;1;0;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,115612671;-0,076692834;-0,116889097;0,125054792;0,044108413;0,064411983;0,080097876;-0,036474191;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Theo Hernández;1,84;28;35;13;5;1;2;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,08503107;0,05260979;0,046915956;-0,070251219;0,121331938;-0,044629585;0,119636312;0,010162139;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Mikel Merino;1,89;29;35;16;3;1;1;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,002708036;0,042245775;-0,011056037;0,106596567;0,11312753;0,081454895;-0,00780597;0,095384277;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Jonathan Burkardt;1,81;25;35;15;9;1;2;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;-0,038085304;0,042216364;0,037943125;0,088019282;-0,028539799;0,108911075;0,095910594;-0,120805584;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Joelinton;1,86;29;35;16;3;0;5;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;0,064583987;0,123419069;-0,105472773;-0,063603304;-0,088028975;-0,06087156;-0,046972848;-0,10734611;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Justin Kluivert;1,71;26;35;11;1;0;2;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;0,059457745;-0,090179548;0,050502762;0,055724271;0,126208872;-0,055905778;-0,015982896;-0,092736579;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Vangelis Pavlidis;1,86;26;35;22;14;3;1;0;0,075248383;0,061881263;0,064953357;-0,037517842;0,120199412;-0,092804052;-0,088617891;-0,029861912;-0,042473182;-0,013152264;0,125311673;0,11522232;-0,055347718;0,113331772;-0,069924496;0,073403753;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Ollie Watkins;1,8;29;35;17;2;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,103992268;0,076159328;-0,057120427;-0,038145397;0,116729438;0,010006492;0,094286263;-0,077734984;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Denzel Dumfries;1,88;29;35;15;3;0;1;0;-0,111019142;-0,090241298;0,012151266;0,083693758;-0,105585292;0,044175122;0,067653678;0,069097698;-0,069649406;0,020569252;-0,011019945;0,086448185;0,050153639;0,05676036;0,019266184;-0,034814984;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
James Maddison;1,8;28;35;0;0;0;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Marquinhos;1,83;31;35;10;1;0;0;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;0,092276402;0,034636922;0,037377346;-0,027921259;-0,038628649;-0,030000919;0,053971443;-0,000280572;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Mateus Fernandes;1,8;21;32;17;2;3;3;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;0,014332116;-0,117099576;0,106560141;-0,077849038;-0,03732131;0,043442097;-0,009435137;0,017049797;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Habib Diarra;1,79;21;32;4;0;1;1;0;0,104406379;6,59241E-05;-0,055815984;0,073178098;0,114584059;-0,051550325;0,100963883;0,065697186;-0,055810872;-0,106353141;0,017647995;-0,107578211;-0,123857588;-0,10259001;-0,084485464;0,083613791;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Alan Varela;1,76;24;32;14;0;0;2;0;-0,10625907;0,03760311;-0,056812607;-0,060988799;0,046214957;0,065771557;0,09844967;-0,074539743;-0,11674042;0,042108499;0,003614191;0,048585664;0,093005918;-0,084196314;0,070434541;-0,119536623;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Mohamed Amoura;1,7;25;32;12;5;2;2;0;-0,029044447;-0,109024704;-0,0876159;-0,103857428;-0,002651513;-0,058168475;0,083853766;0,017411884;-0,023155112;-0,036357608;0,0752104;-0,070975751;-0,040140193;-0,08111196;-0,052335054;-0,107627779;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Lewis Hall;1,79;21;32;10;0;1;1;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,064583987;0,123419069;-0,105472773;-0,063603304;-0,088028975;-0,06087156;-0,046972848;-0,10734611;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
António Silva;1,87;22;32;18;0;0;5;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,042473182;-0,013152264;0,125311673;0,11522232;-0,055347718;0,113331772;-0,069924496;0,073403753;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Georgiy Sudakov;1,77;23;32;24;3;4;2;0;-0,099967182;-0,096912734;0,038299121;-0,031735584;-0,085857943;-0,101816297;0,105597176;0,024063805;-0,042473182;-0,013152264;0,125311673;0,11522232;-0,055347718;0,113331772;-0,069924496;0,073403753;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Ardon Jashari;1,81;23;32;2;0;0;0;0;0,104902305;-0,009679141;0,114909247;-0,10058365;0,048077613;0,032805737;0,010224483;0,028289441;0,115612671;-0,076692834;-0,116889097;0,125054792;0,044108413;0,064411983;0,080097876;-0,036474191;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Georginio Rutter;1,82;23;32;11;0;3;2;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,116217956;-0,060953617;0,040152196;-0,056839027;0,066945687;-0,053899929;0,034359861;-0,101810478;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Tomás Araújo;1,91;23;32;15;1;0;1;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,042473182;-0,013152264;0,125311673;0,11522232;-0,055347718;0,113331772;-0,069924496;0,073403753;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Min-jae Kim;1,9;29;32;17;0;1;2;0;0,118725203;-0,094724827;-0,066913359;0,117069542;-0,111982621;0,047333337;0,008788399;0,083239429;0,002556021;0,036724091;-0,083628394;-0,014933302;0,096912265;0,090595022;-0,044424478;0,030976996;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Josip Staniši?;1,87;25;32;10;0;2;2;0;-0,053088434;-0,04815333;-0,000469296;0,003914149;-0,002043917;-0,060013421;0,054178968;-0,027635774;0,002556021;0,036724091;-0,083628394;-0,014933302;0,096912265;0,090595022;-0,044424478;0,030976996;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Mattéo Guendouzi;1,85;26;32;9;1;1;3;1;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,018647518;0,081231177;0,072058454;-0,108918697;-0,055390265;-0,102416366;0,00161336;0,115195312;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Maxence Lacroix;1,9;25;32;19;1;1;1;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,0492731;-0,079972073;0,107039653;-0,025023852;0,111330867;-0,067949563;-0,099752568;0,083477311;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Trevoh Chalobah;1,9;26;32;14;2;0;2;1;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,088644914;-0,032202657;0,063807413;-0,044403527;-0,11665424;0,047444902;0,061930876;-0,081325889;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Guglielmo Vicario;1,94;29;32;16;0;0;0;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;-0,020995656;0,081839457;0,125685945;-0,051477801;-0,006212149;-0,07246431;0,049674053;0,032495394;0,093323581;0,080478951;-0,044601846;-0,105046496;0,069780841;0,081347823;-0,007530442;-0,08564724
Bernardo Silva;1,73;31;32;15;1;2;4;0;0,094597615;-0,079555579;0,014744219;0,079444386;-0,033918057;-0,077495568;-0,002692658;-0,106440246;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;0,057232734;-0,088231727;-0,043430768;0,121953472;-0,017196175;0,002575303;-0,048276402;-0,098835416
Jesús Rodríguez;1,77;19;30;12;3;4;0;1;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,034711324;0,06132219;0,086360343;-0,093272738;0,056981176;0,076784432;-0,036861353;0,082731932;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Ayyoub Bouaddi;1,8;18;30;20;1;2;6;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;0,017617488;-0,08089564;-0,017677257;0,080996558;-0,057742774;-0,050014507;0,061767235;0,033747375;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Assane Diao;1,85;20;30;5;0;0;0;0;0,104406379;6,59241E-05;-0,055815984;0,073178098;0,114584059;-0,051550325;0,100963883;0,065697186;-0,034711324;0,06132219;0,086360343;-0,093272738;0,056981176;0,076784432;-0,036861353;0,082731932;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Vitor Reis;1,91;19;30;12;0;0;3;1;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;0,118173584;-0,068757042;0,0479539;-0,100855842;0,122030608;0,102026448;0,016294178;0,06348408;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Mikel Jauregizar;1,82;22;30;16;1;2;3;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;0,077782989;0,059187315;0,009889702;0,038996246;-0,108654581;0,026070384;-0,01020313;-0,117162243;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Thierno Barry;1,91;23;30;13;0;0;2;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,089307278;0,014475665;-0,089177817;-0,026328266;0,046936523;0,072923884;0,015667187;0,025103563;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Raúl Asencio;1,85;22;30;10;0;0;1;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;-0,092669599;-0,031748202;-0,107883424;-0,019196136;-0,004754167;0,041226391;0,018489337;-0,011803966;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Pio Esposito;1,86;20;30;13;2;2;1;0;-0,070087455;0,086913362;0,043283574;0,092748255;0,085460514;0,093211621;-0,045291722;-0,00876025;-0,069649406;0,020569252;-0,011019945;0,086448185;0,050153639;0,05676036;0,019266184;-0,034814984;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Lamine Camara;1,76;21;30;6;0;3;1;0;0,104406379;6,59241E-05;-0,055815984;0,073178098;0,114584059;-0,051550325;0,100963883;0,065697186;-0,093122393;-0,118195526;0,03015309;0,078398488;0,100428052;0,070976749;-0,008518565;0,102926955;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Kevin;1,75;22;30;15;5;3;2;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;0,020387594;-0,029309405;0,119028166;0,120226219;-0,121295892;0,030402875;0,07841783;0,046755958;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Tom Bischof;1,76;20;30;17;3;6;2;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;0,002556021;0,036724091;-0,083628394;-0,014933302;0,096912265;0,090595022;-0,044424478;0,030976996;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Jobe Bellingham;1,88;20;30;21;1;2;0;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;0,05805143;-0,051959045;0,034812916;0,087660529;0,075818077;-0,094192736;0,1171472;0,056525052;0,079588272;-0,047677509;-0,009437112;0,079044387;-0,090217039;-0,05154242;-0,089812942;-0,016847292
Nico O'Reilly;1,8;20;30;14;1;3;3;0;0,036739197;0,008365124;-0,101664379;-0,114033483;0,093274906;0,061707269;0,086865254;0,007207203;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Malick Fofana;1,76;20;30;12;2;1;1;0;0,073881842;0,004439071;0,103805721;-0,085004844;-0,101900026;0,11536216;-0,00055224;-0,025996909;0,075923212;0,054695643;0,09395282;0,019242678;-0,015565542;0,072051384;-0,070304587;0,000237712;0,062863782;0,110490873;-0,099378586;0,061280698;-0,048775189;0,008166548;0,110378511;-0,058631115
Georges Mikautadze;1,8;25;30;14;5;2;0;0;0,102841653;-0,072547153;-0,020448236;0,071243592;0,103327215;-0,055598017;0,113601968;0,102635346;-0,111534819;-0,010652932;0,101729132;0,098299079;-0,089638792;-0,046918262;0,040235106;-0,120882951;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Nathaniel Brown;1,86;22;30;15;1;3;1;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;-0,038085304;0,042216364;0,037943125;0,088019282;-0,028539799;0,108911075;0,095910594;-0,120805584;-0,038706813;0,082722649;0,021574922;0,005219473;0,044569455;0,002511997;0,121739149;0,061536744
Oscar Bobb;1,75;22;30;14;0;1;0;0;-0,038558159;0,068967387;0,073625669;-0,059148449;0,010536021;-0,107151181;0,099299408;0,113966249;-0,037938088;0,09741722;0,07532075;-0,01707379;0,019551584;0,021332366;0,0991868;-0,120310917;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Marc Casadó;1,8;22;30;12;0;1;2;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;0,015848098;-0,026410157;0,000425417;-0,122277759;0,034241427;-0,059823867;0,014465211;-0,020497192;-0,016960477;-0,117974713;0,056287192;0,011867293;0,094767965;-0,011302987;-0,029954249;-0,11315833
Conor Bradley;1,81;22;30;14;0;1;6;0;0,070251241;0,108129807;0,086999111;0,100983433;-0,122493416;0,053460445;-0,062578142;0,043531567;-0,09028963;0,117033444;0,096519969;0,071010381;-0,084167235;0,07214126;0,052050684;0,064132676;0,029065797;-0,058358915;0,106612936;-0,119788006;0,084394656;0,035337035;-0,060063813;0,052847728
Mario Gila;1,85;25;30;11;0;0;1;0;-0,018197507;0,027924707;-0,010844457;0,073231526;-0,032498866;0,027797619;0,071192317;0,102874391;0,018647518;0,081231177;0,072058454;-0,108918697;-0,055390265;-0,102416366;0,00161336;0,115195312;-0,005392203;-0,002638085;0,067659743;0,121681586;-0,114754312;-0,090336435;0,085549518;0,108700164
Antony;1,74;25;30;11;6;2;2;0;-0,010247849;0,033773843;0,068939246;0,090636082;-0,069321349;0,022180473;0,077888712;-0,062032707;-0,044759396;0,116503313;0,021548148;0,123124532;0,071425058;-0,114301562;-0,041391008;0,08157751;0,120682091;-0,096872486;-0,026702812;-0,017303599;0,104123399;-0,0770275;0,004711031;-0,06300398
Arnaud Kalimuendo;1,71;23;30;9;0;0;0;0;-0,118933551;0,059899732;-0,107918292;-0,050820861;0,002380732;-0,005078932;-0,093127877;0,117712639;-0,02313358;-0,055052746;-0,080458038;-0,044632349;0,054380458;-0,046810113;0,10588143;0,017973691;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
Maximilian Beier;1,85;23;30;15;2;2;2;0;0,08640074;0,073262207;0,119738005;0,119977802;0,099477038;-0,088858768;-0,112221435;-0,007820635;0,05805143;-0,051959045;0,034812916;0,087660529;0,075818077;-0,094192736;0,1171472;0,056525052;-0,061601538;-0,052023135;0,09470138;-0,011289039;-0,053629149;0,080023617;-0,055796288;-0,027693532
